,Label
26171,1
25948,0
52951,0
17058,0
55241,0
44038,1
18393,1
9633,1
56619,0
28824,1
55141,0
50915,1
12103,0
44024,1
3926,1
12037,1
1347,1
17204,1
10656,0
55351,0
12773,1
27245,0
54822,0
1093,0
13857,1
37606,1
40006,0
48250,1
29032,1
55780,0
47193,0
29345,0
25563,0
2871,0
31478,0
14071,1
21905,1
32223,0
12135,1
52990,0
8447,1
40298,0
36769,0
49822,1
16814,0
7146,0
22968,1
53208,0
29770,0
12961,0
53154,1
46779,1
30925,1
51235,0
35045,1
35263,1
52568,0
37514,1
3994,1
18996,0
27273,0
4977,0
23014,0
53037,1
22146,0
34142,0
21082,0
52444,0
50652,0
32927,1
13302,0
1964,0
38525,1
36396,0
9854,1
39175,1
36153,1
48067,0
2800,1
36559,1
29658,0
36281,1
52061,1
23627,1
5469,0
22426,0
50351,0
23320,0
41918,1
33080,1
41180,0
42448,1
25660,0
37992,0
29530,1
146,1
24098,0
29045,0
32649,1
9134,0
53448,1
33198,1
99,1
18062,1
42400,1
6295,0
9764,1
31811,0
5019,0
5979,0
11903,1
32085,0
49834,1
49327,1
617,0
44560,0
47310,0
26359,0
36984,1
36572,1
9341,1
35937,1
38987,0
6351,0
42351,0
26427,0
14666,0
50282,1
19599,0
3420,1
15332,1
4900,1
23133,0
56494,1
50719,1
934,0
55673,1
45347,0
23640,1
6016,0
13693,0
15319,1
54147,1
44624,0
9017,0
40692,0
56383,0
35873,1
48141,1
47219,1
17299,0
24249,1
50744,1
53105,1
38077,0
30016,1
17650,1
28423,0
1435,1
4165,1
23274,0
2564,0
6672,1
51786,0
3718,1
3298,1
37366,0
14340,1
52626,1
18097,1
41847,1
18683,0
6202,0
41253,1
46989,0
56902,1
19208,0
7488,1
24275,0
622,1
13196,0
9259,1
31128,1
6684,1
21570,0
47951,1
29524,1
40181,1
55297,0
55125,1
9866,1
32620,0
17281,0
4873,0
17145,1
57006,0
43440,1
8573,0
1177,0
14830,0
20496,0
25715,1
14214,0
22464,1
5187,0
32028,1
1521,1
23635,1
3645,0
17644,0
11137,0
28076,0
44724,1
29243,0
35034,1
249,0
15046,0
52902,0
28843,0
17761,0
54766,1
526,1
20952,0
3087,1
36119,0
47269,1
46465,0
54340,0
7848,1
43189,0
26833,1
33753,1
56423,1
52288,1
14529,1
32321,1
33197,1
34898,1
25378,1
34850,1
1517,1
4515,1
21738,1
40353,1
27349,1
42727,1
29213,0
10540,1
15797,1
38781,0
4804,1
20498,1
14537,0
48402,1
16394,1
19449,1
4145,0
8070,0
52192,0
50402,0
53126,1
33730,0
22778,1
15910,0
43269,0
12147,0
10928,0
28711,0
29714,1
38698,0
17026,0
8912,0
2544,0
20969,0
39201,0
3227,0
48677,1
48105,1
16835,0
16566,0
36777,0
52597,0
35298,0
9527,0
38999,1
5678,1
4230,1
52739,0
42577,1
3845,0
3601,1
1673,0
22642,1
7477,0
10250,1
12154,1
37661,0
4659,1
45558,0
13198,1
28336,0
34062,1
28603,0
22850,0
38746,0
17752,1
19829,0
34979,1
30735,0
29700,1
9369,0
51367,0
5296,1
2961,1
6231,1
33582,0
37865,0
36571,0
40155,1
32011,1
38775,0
39198,0
47183,1
41864,0
51617,1
18772,0
43217,0
54918,1
4949,1
7266,1
41770,0
40991,0
30000,1
23370,1
54245,0
44996,1
31882,1
39851,1
39959,0
16006,1
4964,1
19304,1
14837,1
18635,0
29850,1
34418,1
6246,1
1654,1
48015,1
25795,1
5783,1
53394,1
10527,0
16322,0
52138,1
13936,1
12772,0
49852,0
37134,1
23216,1
15032,0
44495,1
44262,1
56684,0
29414,0
17828,0
45830,1
8095,1
40369,1
42306,1
946,0
7392,0
12186,0
24694,0
49704,1
653,1
32582,1
55112,0
28837,1
24913,0
46928,0
17396,1
46077,0
5403,0
40315,0
10387,1
50388,0
20641,1
51097,1
8859,1
40195,0
3771,1
4373,0
14489,1
12089,0
39599,1
20930,0
51964,0
57015,1
49764,1
40378,1
50524,1
57025,0
2972,1
17276,0
39094,0
42617,1
50953,0
12614,0
6432,1
2319,0
49362,0
56153,1
16294,0
43751,1
32587,1
12972,1
8155,0
34415,0
2819,0
26257,1
29614,1
38264,1
56216,0
22534,1
10223,1
35977,1
32165,1
56708,0
56866,1
10060,1
46106,1
53469,1
37775,0
17459,0
17346,0
48623,0
16665,1
28165,0
29324,1
29408,1
9169,1
7034,1
38925,1
20183,0
15561,1
25395,0
26752,0
45311,0
42048,1
6565,0
53426,0
18072,0
24775,1
35987,0
43261,0
11944,0
6023,1
17762,1
35037,0
1241,0
27354,0
3602,1
47643,1
18300,1
47083,1
35832,1
9485,1
12238,0
23071,1
35764,1
47909,0
54410,1
46081,0
34377,0
25792,1
39486,1
25884,1
2582,0
537,1
41264,0
17113,1
20053,1
5147,0
28273,0
41348,1
35890,1
8196,0
20843,0
56642,0
48786,0
52105,0
18043,0
16246,1
21799,0
55721,1
27072,1
8409,1
3076,0
17799,1
2353,1
25421,0
3519,0
47106,0
39636,1
56759,1
31796,1
37253,0
19963,0
55507,1
24550,1
10323,0
29892,1
43807,0
31214,1
33940,1
25061,1
45211,1
27011,0
54307,0
14769,1
50703,1
12747,0
35103,0
50847,0
20315,1
4446,1
50453,0
8753,0
44713,0
47664,0
44488,0
11334,0
24510,0
17624,0
15686,1
11544,0
38381,0
6586,0
48665,1
1018,0
13942,1
1901,1
22233,0
41286,1
13016,0
18018,0
40886,0
9713,0
12572,0
47589,1
21729,1
19363,0
48208,1
23489,1
24298,1
15159,0
15829,1
45277,0
29845,1
23016,1
47974,1
34096,1
8220,0
7378,0
4803,0
36125,1
32777,0
12406,1
32426,1
38581,1
12797,0
36128,0
1948,1
55397,0
27189,1
31154,0
47327,1
36528,1
39961,1
38150,1
42920,0
24580,0
41317,0
43302,0
23608,0
21681,0
31327,0
25113,0
8832,1
30037,0
45926,0
39784,1
52522,0
45228,0
39738,0
32497,0
30747,1
29842,1
28342,1
48840,0
22973,1
31871,0
45117,0
38171,0
49149,0
42796,0
17552,0
44519,0
46144,0
39775,1
33120,1
8732,1
8818,1
34440,1
13768,1
28480,0
49334,0
37096,1
29584,0
21006,1
10580,0
47478,1
35132,0
25466,1
45670,0
25657,0
28177,0
16445,0
21074,0
45233,1
57163,1
27282,1
4735,0
46057,1
51095,0
5833,1
23677,0
30591,1
41947,1
30773,0
38026,0
16512,1
50543,0
4155,1
31190,0
40290,1
30078,1
13417,1
8559,0
11175,1
54597,0
56655,0
57092,0
1364,1
278,0
8716,1
24869,0
56369,1
38563,1
21572,1
33910,0
11667,0
4408,1
27732,1
20560,0
16624,0
36187,0
25916,0
25914,0
16219,0
23667,1
11469,1
14783,1
7866,1
43515,0
41087,0
25697,1
26059,0
4073,0
34355,1
10190,0
10671,1
51428,0
11411,0
38246,1
39568,1
42488,1
4407,1
15613,0
45103,0
10589,0
45577,0
33749,0
34430,1
19916,0
14480,0
49435,0
43521,1
27621,1
18283,0
39546,1
5880,1
12675,1
33092,0
14263,0
31955,0
4026,0
8459,0
20412,0
24594,0
27320,1
18758,0
1390,0
296,0
22933,1
48488,0
45012,1
50249,0
43394,1
35432,1
7727,0
49746,1
884,1
1052,1
53994,0
7530,1
41674,1
2379,0
52751,1
30282,0
34546,0
10857,1
29774,0
50732,1
47259,1
28865,0
40637,0
56422,1
49989,1
25972,0
21919,0
35847,1
53083,1
41824,1
21357,0
2519,1
21351,1
55580,0
18796,1
45535,1
30744,1
51599,0
27004,0
50502,1
10984,1
52393,1
31677,0
50450,0
29596,0
21886,1
52361,1
7124,1
38765,1
9252,1
9859,0
1620,0
50661,0
38269,0
26836,1
52289,0
30969,0
20379,0
19887,0
20277,0
26847,0
15416,1
45731,0
56977,0
44187,1
32977,1
6949,0
55965,0
15642,1
32897,1
19362,0
22472,1
42339,1
34083,1
32101,1
38123,0
199,1
34982,1
44158,1
44102,0
7638,1
48708,0
24302,1
44617,1
17729,1
35971,0
31220,1
25184,0
3530,0
23099,1
49658,1
37771,0
25138,1
16477,1
23706,1
37115,0
30921,0
10039,1
55652,1
41442,1
45893,0
40235,1
23807,0
6990,1
13881,1
7365,1
54786,1
19806,0
5465,1
38119,0
15278,0
51282,0
39514,0
15420,1
41677,1
55471,1
37067,0
31197,1
50966,0
28214,1
16323,1
31056,1
11050,1
39013,1
27229,0
46361,1
50068,1
35638,1
8000,0
46158,1
28722,1
21284,0
40876,0
16613,1
14866,0
12395,0
55113,1
47612,1
3907,1
36751,0
42086,1
43254,1
47768,1
33243,1
31016,1
35271,1
42247,1
8649,0
11709,1
49208,1
28227,0
8804,1
34743,1
8616,0
8476,0
19047,0
7738,1
54017,1
50317,1
15834,1
12861,0
31571,0
24958,0
6760,0
10368,1
370,0
18621,1
56123,0
41795,0
46484,0
46029,0
27105,0
30635,0
26545,1
150,0
25776,0
258,1
22262,0
32667,1
1927,1
46555,1
43793,0
53515,0
47610,1
24984,0
44680,1
11691,1
56578,0
21514,0
7242,0
33798,0
5415,1
29638,1
37841,0
28848,1
26329,1
1313,1
4048,1
35451,1
41460,0
51917,1
44352,1
48923,0
46423,0
28539,1
32387,0
15929,0
54268,1
30041,0
31815,1
21841,0
12203,0
39274,0
34488,0
21333,0
49577,0
19589,1
23595,1
21030,0
38058,1
7908,1
25415,0
42571,1
20938,1
19749,0
39650,1
15265,0
55881,1
28698,1
34699,0
26788,1
33864,1
24080,0
8479,1
20189,0
26970,1
33361,1
55702,1
56720,0
30952,1
24628,1
45224,0
42529,1
15468,0
37617,0
34402,0
26334,1
51127,0
35235,1
43318,0
48283,1
39937,1
51069,1
29556,0
52005,1
40329,0
33248,0
27613,0
43361,0
11039,0
471,0
51888,1
16034,0
20333,1
43448,1
4487,1
19742,0
55513,0
46993,0
18868,0
26826,0
41881,0
25783,1
46034,1
44729,0
36768,0
47651,1
12723,0
45739,1
56602,1
20850,1
44258,1
15233,0
44081,0
38427,0
18791,0
2159,0
41115,1
46610,0
43362,0
40912,0
21956,0
23290,0
54993,1
22297,1
39490,0
21902,0
5647,1
16561,0
51911,1
42476,1
11954,0
14767,1
37545,1
34335,1
29047,1
11299,1
54163,1
18579,1
15884,1
31074,1
46893,1
41038,1
23363,0
6396,1
35590,1
15436,1
54515,0
25103,0
28920,0
2534,0
18095,0
4197,0
29138,0
16612,0
29840,1
7181,0
41701,1
42147,1
4357,0
331,1
27132,0
5574,0
25313,1
26982,1
54863,0
1768,1
19091,1
195,0
7352,0
16051,0
5320,0
1861,0
54695,1
7665,0
53579,1
8061,1
7229,1
19048,1
27585,1
31647,1
32655,1
18950,1
5711,1
1008,0
51297,0
13461,1
3755,1
35146,0
32368,0
233,1
11429,0
26413,1
18961,0
44203,0
12464,0
49739,0
16827,0
1238,1
21446,0
35414,0
1532,0
26219,1
29639,1
25319,0
2137,0
7911,0
23576,0
29174,0
3033,0
43366,0
48188,0
47144,0
36507,0
39440,0
49047,0
42935,0
30566,1
29976,0
48407,1
43473,0
6661,1
46799,0
3459,0
1169,0
40271,1
20762,0
43303,1
16020,0
33767,1
20178,0
16712,1
8167,1
46125,0
41027,0
47931,1
22552,0
730,0
21692,0
34101,1
18342,1
28814,1
16740,0
38870,0
27429,0
52762,1
48887,1
10920,1
31597,0
37376,0
13605,1
42002,1
9958,1
15821,0
9413,0
23137,1
42503,1
20147,0
44166,0
5901,1
36752,0
37803,0
11868,1
4625,1
36210,0
11424,1
41786,1
54956,0
5059,0
33629,0
54218,1
19687,0
55234,0
21186,0
20084,1
44740,0
30290,0
56481,1
34795,1
10072,0
35576,0
23372,1
41718,0
6721,1
55987,0
17704,1
33570,0
6576,1
24041,1
33580,1
19013,0
31935,1
20455,0
49299,1
48749,1
22921,1
2106,1
37033,1
14303,0
49207,0
52630,1
5154,0
51295,0
53594,0
17496,0
26315,1
10005,1
25772,1
46924,0
29541,1
33944,1
47670,0
2609,0
41126,0
46595,1
46714,0
14880,1
45530,1
9765,0
15693,0
45977,1
15180,0
20777,1
55315,1
3820,1
7532,0
37817,1
29057,0
17490,1
2289,1
47560,1
34159,0
33424,1
40797,0
28936,0
49083,0
43135,1
15721,0
26108,1
31578,1
42557,0
25678,0
24171,0
34773,1
49148,0
15467,0
35609,1
8765,0
32074,1
40939,0
40762,1
47956,1
40993,1
6088,0
32333,1
35183,0
1919,1
14848,0
32832,0
27106,0
26541,1
50943,0
29375,1
38205,0
4019,1
39560,1
16590,0
48549,0
19755,1
6537,1
40456,1
39247,0
17104,1
48152,0
17334,1
17081,0
17609,0
17837,0
13456,1
57204,0
26932,0
29109,0
44302,0
50126,1
45237,1
56916,0
31196,0
34841,0
54704,0
43816,1
6906,0
1685,0
14574,1
17691,0
47727,0
43510,1
53789,0
5226,1
41236,0
18835,0
12076,1
19604,0
50296,1
17158,0
43737,0
25533,1
25479,0
20160,0
11109,0
16714,0
42674,0
43177,1
50480,1
23664,1
27653,0
48449,1
12327,1
46523,0
10745,1
27815,1
52576,1
13191,1
25366,1
18145,1
36231,1
1134,1
8291,0
20131,1
50905,0
51723,0
35704,0
24317,1
31789,0
49489,0
26312,1
34113,1
44058,1
11708,1
3782,0
54046,0
41202,1
7925,0
25213,1
34910,1
22764,0
29520,0
9754,1
20582,0
16972,1
18659,1
4270,0
37951,1
13562,1
22135,0
54238,1
38136,0
40576,1
21405,0
4913,1
22723,0
20736,0
22266,0
40484,0
2350,0
46761,1
10456,0
35710,0
45318,1
36813,1
26119,0
29521,1
17329,0
35089,1
25587,0
14633,1
37962,1
16360,1
36580,0
50536,1
31082,0
52666,1
34433,0
49469,1
15205,0
24931,0
13691,1
26582,0
17117,1
4541,1
34309,0
17820,1
18118,0
7389,0
43229,1
31252,1
14102,0
13255,1
26840,1
40760,1
18739,1
11259,1
41756,1
7978,1
28134,1
57197,0
16550,0
46562,1
46988,0
35672,1
37948,1
44827,1
22579,0
11071,0
50000,0
33483,1
22200,1
12206,1
51692,1
1999,1
21587,1
27054,1
32527,0
14173,0
19906,1
11936,1
3877,1
1740,0
50438,1
32128,0
51086,0
45489,1
35413,1
55102,1
21758,1
7716,0
38262,1
24088,0
46857,1
44468,1
1872,1
36714,1
6726,1
24934,0
25691,0
6366,0
40268,0
27486,0
18044,1
51597,1
21624,0
9406,1
52982,1
30516,1
49455,0
12000,0
53055,1
46360,1
51374,1
19146,0
50471,0
12744,1
48784,1
13837,0
3722,1
18028,0
31442,0
45350,1
31406,1
18039,1
30975,0
33164,1
36159,1
20430,0
55150,0
13006,1
11451,1
28624,0
45314,0
24022,0
55466,1
5687,1
16552,0
25481,0
52786,1
55126,1
10176,1
25854,0
21901,0
21293,0
10486,0
5428,1
57167,0
6964,1
39846,0
18091,0
7894,0
11000,1
37383,1
32829,1
19964,0
52977,1
3208,0
42651,0
52102,0
51072,1
27642,0
40349,1
5847,0
15684,0
37683,0
31706,1
25473,0
30151,0
47528,0
11950,1
7935,1
22196,1
46911,1
51238,1
26136,0
10687,1
40801,0
45610,0
32123,0
43468,0
31934,1
45024,0
47447,1
3354,0
46690,1
36833,0
21662,0
7526,0
55587,0
50899,0
40041,1
17178,1
47111,0
4339,0
1819,1
8424,1
39017,0
51283,0
51950,1
8497,1
42139,1
109,0
47985,0
35529,1
49495,1
32580,1
9243,1
31964,0
32415,1
8934,0
45851,1
16581,1
30266,0
1707,1
19125,0
15566,0
2944,1
53134,0
49270,1
57180,1
22102,0
30377,0
7958,0
27450,0
14974,1
42621,0
38682,1
4547,0
47677,1
51709,0
33875,1
14369,1
50740,0
16187,1
19846,1
36343,0
20020,0
53067,0
54770,0
32869,0
51586,1
34718,1
7701,1
16242,1
1729,1
7782,1
54982,0
22565,0
35685,1
42441,0
38379,0
42523,1
2287,0
12265,1
57201,0
36282,0
41105,1
27201,0
30550,0
12749,0
56886,0
5368,0
13455,1
31122,0
19506,1
39739,1
51948,0
19893,0
27016,1
36926,0
47833,0
44570,1
5373,1
28482,0
46978,1
7478,1
23477,0
37002,0
7904,1
5156,0
34927,0
35351,0
22069,0
26846,0
17875,1
26544,1
40611,1
10200,1
48371,0
19773,1
20422,1
19575,1
10506,1
43713,1
41939,0
48198,0
18038,1
31233,1
41611,0
48762,1
17912,0
47562,0
36,1
48768,0
878,1
53165,0
45048,1
12814,1
18137,0
44681,1
55331,1
8972,0
9288,1
1664,1
18085,1
6830,0
17020,1
31596,1
56553,1
5067,0
48548,0
16261,0
52080,1
43232,1
16170,0
4282,0
28253,0
45858,0
33554,0
47803,1
25064,0
41945,0
39727,0
19707,1
24430,1
50672,1
33242,0
13285,1
11272,1
11908,1
11433,1
29916,1
56435,0
46397,0
42470,0
19811,0
35727,1
42597,0
9157,0
24285,0
27754,0
46139,1
9388,0
51426,0
52416,1
51211,1
21191,0
47181,1
27014,0
39695,1
6581,0
38714,1
49484,1
32142,0
15426,0
336,0
17896,0
10217,0
24381,1
24318,1
45330,0
21207,1
41956,0
33661,1
3841,0
30646,1
1728,0
17425,1
16569,0
50696,0
33076,1
38926,1
44629,1
34640,1
48568,0
41779,0
33745,0
32075,1
44230,0
23851,1
30596,0
40325,0
50203,0
53050,0
29056,0
22387,1
21095,0
1497,1
54070,0
46879,1
55561,1
17078,1
45757,1
32847,1
35287,0
42907,1
53767,0
43638,1
21949,0
42893,0
621,1
46725,1
13053,1
55969,0
36083,1
33623,1
3444,1
27191,0
53498,0
32813,1
25208,0
46877,0
27256,0
3853,1
3359,1
55433,0
42687,1
11728,0
50410,0
2863,0
32183,1
39442,1
29143,1
283,0
20056,0
8024,0
49756,1
19710,0
3467,1
31253,1
16307,1
22092,0
22329,0
34923,0
40016,1
51629,1
23075,1
7846,1
3938,0
33534,1
43537,1
26310,0
23430,1
7930,0
27214,0
22261,1
17809,1
16340,0
13151,0
22740,0
47755,0
56428,0
25978,0
57190,0
13614,0
39414,1
53621,0
16391,1
35775,0
41907,1
41574,1
55597,0
33079,1
26736,0
6820,1
12421,0
17187,1
19817,0
24477,1
3930,1
27948,0
31547,0
47652,0
19864,1
20214,0
47828,0
17467,0
24166,0
32718,0
2461,0
6489,0
50911,1
17730,0
55796,1
49513,0
39971,0
46435,0
19049,0
20270,0
52647,0
11952,1
10592,1
43890,0
6850,0
29239,0
53837,1
11139,1
12577,1
55379,1
43798,0
38008,1
53248,1
16926,0
26778,1
36372,1
49964,0
50270,1
16150,1
51429,0
9367,1
500,1
24201,1
11020,1
51091,0
54698,1
43550,1
23822,0
521,1
28650,1
29937,1
43263,1
10211,0
32676,1
2958,0
29092,0
15659,1
29536,0
36951,0
29426,0
22976,0
4511,0
54617,0
2624,0
17839,0
2641,1
25192,1
14747,0
22735,0
14798,0
51264,1
34625,1
35938,0
40514,1
12935,1
25730,0
17829,0
27734,0
18742,0
998,1
31589,0
14131,1
53915,1
3597,1
5223,0
15211,1
49881,1
46850,0
46711,0
21519,1
40711,0
15905,1
53676,1
54884,1
21404,1
45627,1
33380,0
45264,0
35503,1
20655,1
14356,1
14095,1
30103,0
45972,0
45601,0
42644,0
6172,1
36297,0
19549,1
45550,1
10853,0
23801,1
53784,0
51123,1
18166,0
53962,0
36886,0
36306,1
15101,0
56372,0
54289,1
44003,1
35384,1
20226,1
5190,1
16181,0
56716,0
11326,1
33147,1
10814,0
43283,1
28770,0
26895,0
13145,0
17038,0
52618,0
54091,0
6143,1
27574,1
12589,1
43117,1
55718,1
8914,1
18264,0
5162,1
46583,0
40874,0
49800,0
47004,1
9368,1
24854,0
41572,1
1014,0
835,0
52201,0
37525,0
7058,0
37555,1
26177,1
44772,0
23349,1
42709,1
20251,1
19667,0
9978,0
18977,1
41760,0
46040,1
42231,1
30245,1
48405,0
5212,1
3264,1
5283,1
12144,0
12658,0
54066,0
35176,1
41814,0
54723,0
3989,1
37277,0
25289,1
17074,0
27163,0
46314,0
32560,1
43961,0
15875,1
11907,1
32417,1
22417,0
9131,0
56254,1
9154,1
49044,0
37987,0
9706,1
25273,1
17979,0
21721,1
28141,0
34203,1
15885,1
9948,1
15634,0
54161,0
22459,1
20299,1
26182,0
42613,1
16405,1
56489,0
47843,0
17743,1
40681,0
19510,0
44116,1
44331,1
53006,0
34580,0
46887,0
3611,1
50806,1
47546,0
45452,0
35540,1
19603,1
22667,1
37567,0
39520,1
20021,1
15131,0
54475,1
9953,1
44834,1
37119,0
34188,1
34,0
54602,1
34920,0
16761,1
38576,1
23441,0
55848,0
13321,0
37122,1
20026,1
21734,0
54301,0
22346,1
9197,0
2969,0
48280,1
56152,0
50993,1
52827,1
26527,1
40099,1
52028,0
22638,1
57081,1
55114,1
15485,1
41040,0
40579,1
714,0
53209,0
52651,0
33620,0
50730,0
43839,1
44285,0
34677,0
37660,1
56609,0
19317,0
22629,0
54829,1
2221,1
33861,0
16829,0
5225,0
40765,1
51915,1
11091,0
34848,1
32650,0
17860,0
35718,0
55893,1
48837,1
55899,0
26337,1
54294,0
34853,1
28449,1
22728,0
22054,0
43561,0
35080,1
28175,0
23693,0
24197,0
22512,1
51655,1
17702,1
47299,0
45295,1
13514,1
3823,0
2372,0
48382,1
50801,1
50659,1
11396,0
2336,0
48187,1
8439,1
3508,0
13882,1
12131,1
21912,1
586,1
29296,1
4609,0
5224,1
56946,1
21832,1
17961,1
30218,1
21469,1
9583,0
40986,1
28519,1
31771,0
22706,0
18581,1
35202,1
55665,0
54024,0
47992,1
33345,1
47619,1
22613,1
20894,0
27030,1
53635,0
17321,0
48493,1
19182,1
54214,1
20388,0
18736,1
24307,1
33610,0
3350,0
55934,0
22171,1
14813,1
64,0
14306,0
37759,1
25222,1
55543,1
35253,1
1446,1
9265,0
14720,1
46393,0
33140,0
9561,0
19237,0
7886,0
30877,1
56680,0
7854,1
14839,1
35811,1
21328,1
36241,1
25408,1
1045,0
43170,1
33980,0
50049,1
55770,0
56179,1
7945,0
32473,0
33722,0
7531,1
42977,1
28406,1
7182,0
47629,0
3499,1
1748,1
18842,0
1163,0
16542,0
6035,1
45581,1
38851,1
28779,0
45871,1
1978,1
12659,1
34209,1
43967,0
5388,1
17197,0
34713,1
19441,1
13707,0
56912,1
30873,1
43200,1
32234,0
17358,1
35407,1
55866,1
37686,1
53443,1
38288,0
8263,0
49799,1
46176,1
2371,1
24546,0
31320,1
29293,0
42489,0
7913,0
27213,0
40278,1
1884,0
15022,0
36781,0
29527,1
14569,0
6502,1
21718,0
25787,1
422,0
14134,1
13694,0
54154,1
14833,1
50390,0
38547,1
26140,1
37204,0
33573,0
28721,1
21478,0
531,1
23947,0
54009,1
3688,0
53710,1
4814,0
8022,0
449,0
24235,0
14676,1
2301,0
7752,0
6970,1
15433,0
3316,0
51651,1
56049,0
17473,1
44963,1
11529,1
38810,0
35484,0
51335,0
49410,1
57206,0
17694,0
39202,1
41477,1
52696,0
27971,1
52694,0
2065,1
55927,1
33109,1
11883,0
32790,0
7147,1
8865,1
40930,0
46935,1
9145,1
44123,0
18537,1
10400,0
17831,0
2462,0
32935,1
40171,1
31903,1
17253,0
22566,1
45028,1
24666,1
18407,1
31734,0
57110,1
21203,0
8730,0
17405,0
27043,1
10208,1
2246,1
50038,1
35785,1
29385,1
1475,0
36295,1
27366,0
43356,0
28295,0
11840,0
56202,1
22789,1
40871,0
49600,0
48476,0
27850,0
36838,0
34438,1
51288,0
16238,1
51403,0
13377,0
34786,1
13873,1
35019,1
44045,0
44587,0
30667,0
40900,1
37112,1
32036,1
48662,0
966,1
37649,1
7758,1
6713,1
56449,1
7800,1
23855,1
23968,0
45582,1
7211,0
54857,0
25778,1
30462,0
16295,0
56159,0
2220,0
31758,1
45192,1
13655,1
54726,1
16724,0
26656,1
16017,0
34683,0
9237,1
20316,0
10291,1
48433,0
6455,1
20885,0
35647,1
21114,1
47905,1
34889,0
49639,0
52775,1
47549,1
7449,0
