,Label
30988,1
22372,1
13396,0
1345,1
14708,0
31048,1
20185,1
36793,1
36273,0
132,0
45285,1
11923,0
30566,1
17198,0
32761,1
5548,1
23465,1
35414,1
4150,0
38272,1
12676,1
41439,1
53578,1
39714,1
47798,0
28715,1
41127,1
29331,1
28404,1
14670,0
23591,0
26792,1
51971,1
3826,0
36619,0
10921,1
40948,1
35524,0
27526,0
31243,1
57221,1
8232,1
54896,1
48879,0
41350,0
11188,1
55346,0
14249,1
36497,1
27069,0
37656,1
5758,1
33882,0
18281,0
20262,1
10094,1
37310,1
36500,1
9694,0
30415,0
34005,1
19254,0
31825,1
12582,1
24323,1
50138,1
31419,0
44564,0
6353,0
43490,1
9166,1
5943,1
53287,0
45641,1
16989,1
23101,0
26772,1
51833,1
3492,0
35980,1
24963,0
10774,1
5146,1
26991,1
37152,1
41660,0
8314,0
46503,0
47487,0
56933,1
47157,1
9825,0
2417,1
54757,0
2744,1
10365,0
47536,1
42679,0
33941,1
18474,0
12028,1
47730,0
26676,0
52195,1
45464,0
33192,1
24289,1
20464,0
7612,1
42986,0
526,0
14634,1
3402,0
24640,1
46808,1
37468,1
45591,1
3832,1
17046,0
10285,0
44524,1
2303,1
9027,1
1681,1
47450,1
17380,0
16905,1
12723,1
14342,1
549,0
12942,0
32864,1
27199,1
1468,0
23478,1
13029,1
28899,1
29295,1
44671,0
8113,0
20457,1
20013,1
27206,0
31931,1
1641,1
45928,0
52825,1
16988,1
27244,0
22696,1
3985,0
25013,0
30329,1
10788,0
33226,1
26776,0
53114,1
54335,0
20335,0
39378,0
29217,0
48553,0
34866,1
27927,0
53610,0
5679,0
46106,1
31103,1
7129,1
21371,0
46798,1
1839,0
47638,1
33225,1
37704,1
23652,0
41596,0
10009,0
49766,1
13742,1
20558,0
53922,0
11629,1
7781,0
5676,1
35091,1
10119,0
46275,0
32265,0
12968,0
55048,0
2928,1
23255,0
14024,1
13462,0
32197,0
37024,1
25236,0
47869,0
12826,1
43665,0
1741,1
17579,1
30068,0
39763,1
48943,1
24936,1
14118,1
42697,0
53201,1
2358,1
40721,0
41802,1
34317,1
29178,1
49860,1
11601,1
5815,0
727,0
11620,0
3889,1
12916,1
28015,1
33139,1
48515,0
13357,0
56222,1
17642,1
31603,1
40472,0
32604,0
25009,0
29924,0
55073,0
23117,0
28539,0
54261,0
26317,1
54569,0
7486,0
52587,0
4090,0
54057,0
48243,1
2810,0
43359,0
15623,1
17879,1
42019,0
6025,0
1728,1
43114,1
55741,1
5776,1
57218,0
17787,0
42921,1
3762,0
45197,1
8015,1
1599,1
5451,1
38773,1
2406,1
47582,1
20181,1
43893,0
36666,0
53260,1
9960,1
6374,0
11796,0
27180,0
8061,1
14173,0
18715,0
40985,0
21732,1
501,0
2265,1
26531,1
37315,1
18395,1
9961,1
35983,1
26574,0
39169,0
45420,0
46552,0
49203,1
34777,0
56525,0
51233,0
51065,1
30037,1
32401,1
24778,1
1905,1
38329,1
28292,1
31244,1
40588,1
5960,1
43991,1
50865,0
8129,0
38292,1
23068,0
595,0
4348,1
40593,1
11582,0
16727,0
20480,0
13530,0
56064,0
3835,1
55845,1
55404,0
16869,0
8490,1
3617,1
20707,0
34948,1
831,0
3597,1
13615,1
36580,1
761,1
27778,1
33064,0
4146,1
55576,0
13440,0
19427,0
26586,0
47553,1
2346,0
30591,1
53160,1
7212,0
37876,1
25910,0
7676,1
48077,0
4424,1
48805,1
13807,1
1837,0
42034,1
41698,0
12319,0
56305,0
9696,0
24698,1
32511,0
16054,0
39922,1
5791,0
2194,0
35502,1
52734,0
44367,1
5110,1
25567,1
13202,0
21868,1
19240,0
13967,0
12592,0
6109,1
50421,0
32190,1
43367,1
51600,1
1552,0
8198,1
55526,0
13399,0
30467,1
42931,0
44384,0
9397,1
45125,0
23505,1
33372,0
56995,0
50897,0
22630,0
31564,0
49695,1
4973,1
24172,0
2873,1
20175,0
3464,1
41817,1
10962,1
51140,0
37892,0
27049,1
8885,1
36346,0
42982,1
22846,1
33138,1
20683,1
22962,1
12705,1
23763,0
4526,1
41289,1
9026,1
43300,0
49352,1
43526,1
26640,1
43767,0
2146,0
23027,1
54666,0
16146,1
52371,0
29017,0
32440,0
21131,0
14051,1
56188,1
7044,1
15727,0
28177,0
38673,1
15924,0
52829,1
48500,0
9706,0
45466,1
56802,1
32115,0
5737,1
12415,1
15382,1
9427,1
14662,0
22729,1
36554,0
44734,0
12996,0
53572,1
1032,0
19235,1
14821,0
25853,0
49455,1
51392,0
24784,0
47380,0
34385,1
49781,1
44722,0
6451,1
17929,0
17474,0
42164,0
12964,0
35711,0
20587,1
28944,1
35002,1
44544,1
5204,0
16626,1
53106,0
18698,1
46113,0
41810,1
31818,1
8556,0
22244,1
29913,1
5799,1
7254,0
30637,1
30522,1
47771,0
18225,0
10300,0
14168,1
22083,0
33369,0
14954,1
51669,0
49630,0
49943,1
39634,0
43227,1
37336,0
28060,1
31992,0
40073,1
51289,0
39997,0
27255,0
13568,1
36841,0
12698,0
7647,1
45969,0
7700,0
35161,1
5368,1
18455,0
9072,0
11163,1
14815,0
39439,1
53351,0
2098,1
12330,1
17809,0
9901,0
56704,1
17343,0
37364,1
37808,0
26486,1
55707,0
7767,1
1802,1
33572,0
50297,1
38358,1
17639,1
28870,0
42071,0
45789,1
41261,0
38512,0
23612,1
17695,0
43614,1
27411,1
11706,0
23672,1
48140,0
34012,0
33661,1
22636,1
53188,0
22561,1
38889,1
43688,0
31969,0
25268,1
21819,0
18753,0
22209,1
39470,1
41748,1
6228,1
31509,0
50268,0
4700,0
8775,1
33130,1
53050,0
5324,0
51343,1
5804,0
608,0
23315,1
15973,1
18955,0
11645,0
6418,1
4032,0
20742,0
41824,0
53974,0
50160,0
9904,1
16793,0
22970,1
45155,0
19722,1
46278,1
6140,0
18301,1
55080,0
14208,0
9519,0
47434,0
52166,1
39651,1
11594,1
34414,1
9743,1
13816,0
6734,1
35105,0
32770,1
33797,0
24183,0
26963,1
2068,1
55889,1
42220,0
36833,1
51403,1
42243,1
6910,0
44100,0
49286,0
2558,1
28617,0
40192,1
47584,0
12040,0
15367,1
44140,1
20378,1
49959,1
36938,1
49510,0
47300,1
43414,0
31602,1
27738,1
51801,0
15800,0
28295,1
2734,1
27858,1
7318,0
7754,1
4891,0
9770,0
27934,0
19154,0
10932,0
39441,0
51163,0
1572,0
29849,1
47518,1
38931,0
19344,0
20830,0
28647,1
20109,0
53169,1
52295,1
41808,0
28487,0
23425,0
55420,0
10270,1
52605,1
38012,1
14675,1
33104,0
7654,0
51118,0
28987,0
43200,0
5754,0
12950,1
27970,1
40362,0
48190,1
40144,0
34209,0
43003,1
37957,1
57054,1
28306,0
15231,1
14225,0
40931,0
6117,1
1703,1
18690,0
36241,1
23091,1
52858,1
685,1
4333,0
50613,1
21474,1
40103,1
6041,1
51251,0
29631,1
55465,1
42228,1
9360,1
21068,0
48256,1
31408,1
12733,0
11603,1
3076,0
16569,1
35513,0
45742,1
11526,1
35223,0
28227,1
43632,1
8666,0
30352,1
12303,1
19668,1
35579,1
22770,1
52157,0
15336,0
5687,0
11888,0
15933,1
29485,1
20546,1
48567,1
25342,0
34477,0
52747,0
52792,0
51581,0
12874,1
46868,0
30393,1
41259,0
55858,1
17783,1
24465,0
46680,1
43347,0
39974,0
46150,0
17977,0
41977,0
43648,0
21570,1
20304,0
27155,1
40121,1
47685,1
19646,1
11879,0
23709,0
13106,0
20232,0
34925,1
37372,1
19051,0
51584,1
13685,1
41263,0
6322,1
29836,1
28600,0
27045,0
39557,0
42328,0
52058,0
25065,1
56898,1
54178,1
45181,1
47416,0
21533,0
5378,1
34486,0
3353,1
48866,0
17383,1
54055,0
22243,1
9995,0
12622,0
11899,0
37855,0
23877,1
15849,1
33244,0
40708,1
52885,0
44324,0
5162,0
54487,1
25887,1
26093,1
3936,1
52778,1
3455,1
34355,1
38457,1
37685,0
40977,0
4946,1
31157,0
13490,0
26526,1
8290,0
9483,0
5244,1
27964,0
20111,1
30050,1
52143,1
20035,1
41420,1
48320,0
21637,0
17967,1
48743,1
880,0
53465,0
4289,0
15166,0
39073,1
23286,1
55458,0
22540,0
42426,1
15865,0
17457,0
32286,0
44020,0
4234,1
32873,0
1801,1
40141,1
52367,0
1794,1
32317,1
16179,0
24337,1
11343,0
21126,1
32010,0
9601,1
24458,0
3884,0
17952,1
17292,0
555,0
41875,1
4810,0
19376,1
27552,0
15436,0
37764,1
15374,0
34621,1
26161,1
48156,0
51861,1
31190,1
57214,0
18916,1
7360,0
14703,1
45993,1
56183,0
28717,0
4496,0
22126,0
55068,1
4386,1
22759,1
35284,0
46770,0
15325,1
54847,0
45590,0
46722,0
51018,0
9919,0
4950,1
56065,0
52954,0
35786,0
56493,1
54037,0
20383,0
44779,0
50531,1
3352,1
51116,0
37467,0
4497,0
37903,0
30940,1
852,1
25266,1
51610,0
4447,0
30257,0
5623,0
2127,0
11568,1
6341,0
30454,1
538,1
24708,1
39231,1
20810,1
10174,1
54679,1
19654,0
45643,0
2325,1
33177,1
55913,1
14651,0
37434,0
19342,0
35461,0
52526,1
9974,1
12421,1
15803,0
4671,0
9629,1
37120,1
35613,0
49805,1
2851,1
55214,0
12921,1
4688,1
26108,1
35693,1
56715,0
10844,0
23829,1
8542,1
23178,1
9955,0
31208,1
28412,1
49872,1
26978,1
51899,0
47269,1
46034,0
50766,0
40286,1
49148,0
27665,0
33723,1
24455,0
20618,0
15155,1
45645,0
5411,0
51373,1
55715,1
17850,1
41149,0
48198,1
45873,0
36342,0
17698,1
27446,0
50638,1
15704,0
41736,0
2606,1
11351,1
9086,1
47506,0
22234,1
49300,0
55802,1
18837,0
30166,0
32832,1
50987,1
5047,1
57201,0
49393,0
5996,0
9245,1
32206,1
5075,0
53571,0
55361,1
49833,1
47468,0
5364,1
39696,0
36324,0
47784,1
37097,1
1467,0
40468,1
26156,1
41757,1
34042,0
24103,0
39988,1
43775,0
6324,0
32846,0
9532,1
17498,1
13764,1
29261,1
44150,1
6639,1
29801,1
12169,1
32406,1
11361,1
14110,1
5699,0
45148,0
20951,1
44664,1
7616,0
28839,0
28311,0
10171,1
53172,1
55314,1
8660,1
6647,1
9973,1
53594,0
48598,0
12132,1
49094,1
39868,1
51829,1
48485,1
17726,0
41025,1
39250,1
26043,1
20465,0
24705,0
2619,0
36267,0
28724,0
30536,1
54508,0
41223,1
33144,1
55200,0
52452,1
49836,0
29438,0
46954,0
12168,1
34129,1
46508,1
53322,1
55300,1
50735,1
28560,1
9472,0
56213,1
2709,1
1668,1
7087,0
24082,1
8816,1
20431,0
18806,0
42958,0
9149,1
43009,1
1662,0
3287,0
49989,1
48157,1
23288,1
25441,0
23599,1
25714,1
34023,0
13043,1
47137,0
55631,1
9076,1
32689,0
40464,1
15738,0
52255,1
30107,1
7801,0
783,0
39032,1
27079,1
14362,1
41742,0
3731,0
15272,1
20430,0
1483,0
8644,0
43625,1
8702,0
3058,1
37220,0
54590,0
30723,0
54515,1
18982,0
14176,1
46953,1
6090,0
3280,0
33738,0
21247,1
28182,0
25936,1
19234,1
56658,0
43681,1
54243,0
28671,0
54778,1
2040,0
52302,0
9642,1
56170,1
33229,0
8466,1
51511,1
55339,1
40514,1
47922,1
35717,0
56832,1
50069,1
39346,1
10398,0
28330,1
38775,0
3964,1
6881,1
25949,0
33514,0
11347,0
33208,0
4301,1
10965,1
39830,1
23041,0
8637,1
41189,1
42766,1
39630,0
48339,1
57128,1
31400,1
55358,0
6739,0
53701,1
16857,0
4702,0
45668,0
518,0
21487,0
12903,0
7579,1
7789,1
34190,1
21029,1
30730,1
29834,0
54478,0
12806,0
16710,1
55866,0
27856,0
15091,0
11485,1
9833,1
15978,1
28174,1
35893,0
53645,1
47161,1
27537,0
20475,1
14086,1
27277,0
40739,0
17423,0
3615,0
10157,0
1738,1
51758,1
40247,1
9046,0
6169,1
43952,1
54175,1
42287,1
22270,0
44211,0
12480,0
38124,0
41193,1
9155,1
16398,1
29864,1
51324,0
14564,0
37688,0
54003,0
35171,1
4275,0
16237,0
41022,1
4217,0
35061,0
7431,0
30555,0
40055,1
10350,0
12067,0
52756,0
18667,0
13599,1
29765,0
21309,1
44366,1
36278,1
36199,0
17080,1
55661,1
52823,1
871,1
32653,0
26721,1
21440,0
9563,0
6098,0
24571,0
11996,0
55846,0
23710,0
56753,0
12522,1
31240,1
14181,0
38509,0
42172,0
42315,1
4178,0
29766,0
46365,0
51193,1
17941,0
23929,0
16437,0
27891,0
20021,0
48617,0
48439,0
20131,0
21706,1
48142,0
22458,0
49540,0
25015,1
1696,1
32003,1
53222,1
5764,0
37714,0
21933,1
9527,1
1818,0
47154,0
49008,0
52081,0
13436,1
18832,1
31347,1
23420,0
29069,1
13535,0
49693,1
34312,1
16645,1
14946,0
12510,0
14665,1
56403,0
30112,1
56597,1
25885,1
29034,0
9814,1
41401,0
52519,0
1062,1
2792,0
56351,1
43248,0
24514,0
20814,1
3004,1
8837,0
18697,0
19017,0
42875,1
5989,0
35145,1
18649,1
30712,0
34852,0
56404,0
41585,1
26593,0
3177,1
39710,0
46102,0
46535,1
6005,1
38712,1
11352,1
5580,0
23051,1
2923,1
48219,1
4181,0
9627,1
39193,0
29945,0
10161,1
19249,0
18805,1
54619,0
8108,1
6011,1
29429,0
44376,1
22556,1
44003,1
4652,1
20634,0
53139,1
54437,0
10206,1
4129,1
32512,1
5130,1
13382,1
45167,1
43167,0
3322,1
20086,1
29877,1
44398,0
38507,0
20606,0
51908,0
9861,1
40120,0
18303,1
45664,0
12796,1
45510,1
37677,0
44523,0
51635,0
39174,0
8313,1
29377,1
10766,0
31954,0
1677,0
28027,1
43985,1
8921,0
50690,1
321,1
17281,1
5331,0
45721,0
37746,1
54845,0
2438,0
53613,0
41651,1
10590,1
41870,1
31139,0
18475,1
20934,1
19224,0
4169,0
57088,0
10830,0
37450,0
48488,1
21802,0
37546,0
17794,1
46276,1
26303,1
37306,0
19673,1
31180,1
13147,0
37790,0
16941,0
34102,0
735,0
2449,0
41090,1
14285,1
15054,0
33402,0
31786,1
4247,1
29009,1
23805,0
53181,1
1435,1
51520,0
34491,1
2954,0
25230,1
17246,1
37354,0
51730,1
40284,0
16953,0
11906,1
39680,1
51030,1
9980,1
31944,1
10133,0
22668,1
18807,0
35386,1
26685,0
17011,1
25520,1
1536,1
11793,1
29310,0
23962,0
46811,0
11474,0
54172,1
43831,0
32288,1
48464,1
38896,1
1188,0
14355,1
19200,0
32333,0
51517,0
41621,0
45144,1
37646,0
1027,0
20219,0
42136,1
13858,0
25977,0
50399,1
38676,0
17659,0
49970,0
57167,1
34158,1
44814,0
35780,1
8863,0
39708,1
5624,1
50540,0
20388,1
48315,1
42311,1
36468,0
46220,0
43570,1
27584,1
33079,1
53034,0
36528,0
8748,0
39757,1
44927,1
7672,0
53996,0
17905,0
51328,0
13601,1
45646,1
34558,0
19861,0
34359,0
4260,1
56686,1
25046,0
12142,0
49557,0
45360,0
6879,1
20356,1
4595,0
9061,0
36464,1
5006,0
34954,0
49849,0
56008,1
20987,1
8577,0
52425,1
15150,0
30130,0
32205,0
6758,0
40866,0
37172,0
42687,0
9216,1
4666,1
22733,1
49903,0
25512,0
51415,1
14162,0
54752,0
3018,1
46269,0
37732,1
32751,0
56551,0
8097,1
42529,1
31918,1
10211,0
21425,0
18522,0
5346,0
34219,1
50082,0
12670,1
20674,0
31075,1
13853,0
13246,1
10015,1
40879,0
29798,1
39635,1
19018,0
7992,1
19739,0
6145,1
31277,0
12716,0
38632,0
46739,0
34334,0
22577,1
21584,1
56429,1
49104,0
2867,0
35729,0
32850,1
45786,0
44313,0
31463,0
28460,1
124,1
9203,0
6054,1
13371,0
48032,1
17815,0
36263,0
47673,0
53846,0
35467,0
15340,0
6613,1
9939,0
22333,1
2857,0
40836,0
12954,1
35718,1
16416,0
39416,1
45036,1
128,0
30748,0
22707,1
11083,0
40598,0
3200,0
21516,1
6115,0
18262,0
1519,0
51492,1
45669,0
4190,1
3235,0
26249,1
45312,0
18770,0
1357,1
40218,0
968,1
22282,1
17302,1
25489,1
6562,1
55587,1
8222,1
22773,0
40145,1
12231,0
29164,0
56260,0
54054,0
56376,0
46812,0
16403,0
9800,0
51120,1
8619,0
26358,0
51717,0
29764,1
8514,0
55883,1
3710,1
45952,0
13218,1
41170,0
53885,0
22241,1
19145,1
10800,1
44054,1
41752,0
14008,1
9124,0
12297,1
42614,1
19826,1
36979,1
22858,1
48729,0
12893,0
4983,0
50470,1
47878,1
20660,0
38911,0
10527,0
10273,0
46857,0
39277,0
52849,0
974,0
7390,1
23562,0
22412,0
26924,1
26779,1
37015,0
31902,0
32332,1
38713,0
16881,1
51446,0
46054,0
34069,0
14245,1
9639,0
36749,1
35222,0
18412,1
17621,1
2112,0
45309,1
51724,0
38113,0
35929,0
48901,1
12923,0
5611,0
603,1
18552,1
44973,0
4782,0
19303,1
21469,0
2245,1
46870,0
35512,0
26578,1
19033,0
35862,0
56603,1
35133,1
25728,1
33105,1
20755,0
13744,1
18349,1
6724,1
52949,1
16782,1
10195,0
4263,1
57101,0
40485,1
20357,1
48760,1
16955,0
48338,0
52471,0
56718,1
20735,0
46309,1
11369,0
46134,1
41241,1
40974,1
28821,1
18563,0
43659,0
25290,1
34453,0
23341,0
30169,0
1803,0
49784,1
53926,1
15546,1
20372,1
55924,0
28325,0
47095,0
9160,0
32472,1
13578,0
19967,0
51165,1
26036,0
1730,1
53957,1
97,0
45563,0
45076,1
47559,1
31022,1
18908,0
57223,1
1787,0
52931,0
53653,0
45817,0
53878,0
56839,1
47016,1
16435,1
6981,0
26082,0
37321,1
789,1
48665,1
22138,1
49527,0
13050,1
46875,1
23634,0
16108,0
35699,0
22476,1
36124,1
16783,1
1655,0
13563,0
23179,0
53735,1
17755,0
42183,1
41773,0
38203,1
7701,0
23948,1
9827,0
45083,0
36384,1
16840,1
1087,1
29476,0
25674,0
14466,0
52314,0
27035,1
49708,0
37217,0
20777,0
9954,1
15957,0
16693,1
51639,1
9489,1
52128,1
23287,1
25131,0
35377,0
38107,0
31337,0
8915,0
39195,1
47725,0
33131,1
55052,1
8006,1
54638,0
31473,1
50530,0
14622,0
7127,0
55794,1
24524,0
2623,1
36182,0
45868,1
17540,0
54947,1
52742,0
1740,0
47301,0
35148,0
17951,0
50564,1
20954,1
6235,0
26304,1
21823,0
29093,1
56843,0
47995,0
50007,0
38781,0
9896,1
2762,1
46221,0
48996,1
28471,0
20746,0
44602,1
36017,0
29815,1
10448,1
50683,1
44341,0
57091,1
47162,0
22309,1
19773,0
38147,0
50940,0
41590,1
54262,0
20233,0
37188,0
42748,1
30473,0
54212,0
51642,1
39881,1
8355,1
49086,0
33649,0
38042,0
44896,1
35488,0
46669,1
41114,0
25902,0
25799,0
6470,1
684,1
8557,0
43201,1
1144,0
20473,0
14776,0
21441,1
45071,0
36794,1
41821,1
45607,0
11241,1
13009,1
4611,0
37022,1
41250,1
52777,1
26910,1
3248,1
25244,1
36365,0
9506,1
36474,0
41172,0
4984,1
55087,0
13590,0
17807,0
26799,1
10559,1
48003,0
44071,1
54132,0
11590,0
54852,1
46355,1
8738,1
26268,1
40809,1
23671,1
44769,1
20759,0
45391,1
53723,1
2559,0
17624,0
8438,0
53149,1
57040,1
22842,1
56150,0
26532,1
36033,0
5910,0
24196,0
5127,0
22111,1
22222,0
35205,0
6634,1
16193,1
47047,1
15527,1
7093,0
38402,1
32271,1
44730,1
50799,1
35687,0
44941,1
12516,1
13707,1
29637,0
36189,1
51377,1
26990,1
43510,1
37148,1
50150,0
24290,0
14680,0
49741,1
34072,1
21431,0
42935,0
46116,1
30625,0
4341,1
45426,0
15872,1
7402,0
37440,0
29407,0
9092,0
15379,0
13632,0
9437,1
28642,1
24356,1
2387,0
33303,1
17727,0
10930,1
17371,0
37366,1
12161,1
34811,0
5861,0
4184,1
51678,0
27216,1
28073,0
28394,1
20046,0
50759,1
25097,0
51172,0
50830,1
33098,1
30791,1
39011,1
1229,0
10655,0
50064,1
55324,1
46664,1
46537,1
31833,0
48281,1
14735,1
1174,0
53803,1
48451,1
51707,1
20616,1
46402,0
42738,1
6224,0
44850,0
17078,1
50030,0
50631,1
57085,1
51933,0
17284,0
53952,0
14077,0
54962,0
33174,0
48812,1
43711,1
16665,1
52580,0
43522,1
52038,1
14446,1
24096,0
26234,1
13244,0
37968,0
41120,1
7410,1
19021,0
10638,0
47671,0
2065,1
2779,0
15984,0
54252,1
47245,0
34854,0
43397,1
7947,1
9868,1
49869,1
44762,0
54188,1
122,0
56318,0
23209,0
29619,0
14533,0
42698,0
35012,1
23947,0
50058,1
1151,1
49167,0
50065,0
56244,0
5432,0
33524,1
26621,1
37948,1
39242,1
28063,0
53281,0
27130,0
35475,0
32430,0
40459,1
28242,1
28021,0
9274,0
19665,0
32774,1
26231,0
534,0
38553,1
34065,1
18943,0
41996,1
36427,0
2018,0
5022,0
13099,0
11122,1
52249,0
47823,1
34986,1
1842,0
18480,1
12537,0
40929,1
43360,0
11452,1
26937,0
10683,1
17437,1
26918,0
30350,1
13361,1
50901,0
7995,0
18914,1
31141,1
14823,0
40111,1
30753,0
37180,1
11069,0
15541,1
40173,1
56732,1
38949,0
33527,1
37209,0
22276,0
17085,1
23817,0
141,0
29244,1
48548,1
