,Label
37566,1
27218,0
31488,0
6924,1
49091,0
45275,1
42428,0
36463,0
367,1
42788,1
38989,0
53073,1
5552,0
35850,0
53593,1
47745,0
42186,1
33806,1
29892,0
3289,0
23702,1
14001,1
38487,1
12465,0
3535,0
44144,1
49311,1
44969,0
44272,1
15261,0
33739,1
31475,1
13909,1
6634,0
5674,0
12924,0
51090,0
1166,0
4092,0
39013,1
33015,1
48889,0
6883,0
10728,0
20955,0
43780,1
32241,1
13568,1
15735,0
34338,1
3987,0
22595,0
943,0
22077,1
1841,0
20659,0
44982,1
55367,1
15058,1
38997,1
33094,0
41313,1
30367,1
517,1
32932,1
12265,1
47218,0
2141,0
53592,1
51934,1
34066,1
31558,1
44566,0
54338,1
13694,1
27692,1
47118,1
14215,1
40760,0
52018,0
37840,0
15539,1
30111,1
18381,1
10429,0
4719,0
27075,0
1259,0
17686,0
56856,0
30960,1
18225,0
15758,1
9157,1
23681,1
40331,1
34939,0
22314,0
25614,0
52441,0
3983,0
15813,1
52268,1
29579,0
11032,1
54419,1
56358,1
1897,0
2117,0
18932,1
8880,1
15405,0
54946,0
4700,1
54371,0
54119,0
20232,0
33782,1
52882,1
28260,0
24507,0
38480,1
19370,0
42482,1
46654,0
906,1
27510,1
14424,1
53687,0
14899,1
20930,1
52134,1
49266,1
55548,1
10738,0
28334,0
19089,1
43478,0
57112,0
45869,1
50562,0
51748,1
12298,1
39195,1
30903,0
27927,1
15830,0
14569,1
12711,0
51691,1
32519,1
57050,1
45167,0
36205,1
43579,1
20662,1
20101,0
22355,1
29220,0
1750,0
54269,1
25071,0
37550,0
56520,0
26603,1
49676,0
30895,1
26037,1
4292,1
42824,1
35048,0
48410,0
15228,0
27481,0
31121,1
39566,1
14177,1
27906,0
41938,1
4055,1
3190,1
19911,1
32424,0
54427,0
3021,0
33988,1
32218,1
45720,0
10593,0
38225,0
17510,1
34369,0
24620,0
45376,1
726,1
28534,0
45853,1
32880,1
46588,0
41402,1
5828,1
18059,0
6832,1
14760,1
30205,1
56828,1
32859,0
24426,0
18066,0
15204,0
56747,1
48060,0
56772,0
21018,1
46435,0
7257,0
55189,0
12353,1
22714,1
46527,0
19354,0
14473,0
53903,0
27502,0
7961,0
39832,1
56311,0
45799,1
37342,0
25524,0
29768,1
19061,1
51020,0
21670,1
28533,0
50102,0
52392,0
27415,0
44630,0
28061,0
50777,0
24424,1
34535,0
50561,0
19715,0
45631,1
39017,0
49457,1
19981,0
52083,1
9596,1
50046,0
54883,0
56969,0
14478,1
52860,0
33231,0
24484,0
46381,1
34319,1
52148,0
13025,1
51301,0
6533,1
14893,1
53548,1
48398,1
10296,1
22922,0
19425,1
21706,1
32869,1
36854,1
8498,1
34654,1
8223,1
2099,0
44677,1
51587,0
37241,0
44082,0
21410,0
50256,0
31778,1
38936,0
49388,1
32237,0
35511,0
22398,1
10460,1
50253,1
15399,0
45633,1
34409,0
53885,0
153,0
46696,0
36599,1
17350,1
51675,0
4538,1
37094,1
39498,0
33468,0
50733,0
19431,1
33108,1
43635,1
55356,0
54372,0
27157,1
2070,0
56861,1
5528,0
33098,0
28228,1
22085,0
52823,1
30927,0
48992,0
32471,1
14201,0
46397,1
55767,0
7166,0
39763,1
7328,0
53950,1
56231,1
30233,0
22173,1
40783,1
21716,0
17666,0
43681,1
41725,0
11548,1
27174,1
48975,1
23584,1
21419,0
12483,1
26915,0
40286,1
46860,1
56100,0
15002,1
12183,1
691,0
39747,0
13269,0
1125,1
25182,1
18329,0
46380,0
10555,0
10877,1
3418,0
15043,1
26647,1
24121,1
5364,0
310,1
1281,0
4584,1
11510,0
23341,0
45846,0
31702,0
19412,1
24928,0
9453,0
20458,0
6919,1
49057,0
34641,0
15277,1
24973,1
20816,0
51727,1
50775,0
51408,1
12534,0
45638,0
43309,1
52200,1
54799,1
10363,0
53115,0
48607,1
37215,1
15589,0
16484,0
50267,0
54648,1
57114,0
32512,0
28918,1
32463,0
38588,1
42782,0
33894,0
52597,1
4174,1
25480,0
12114,0
15676,1
33111,1
19324,1
1899,1
26469,1
30614,0
6762,0
22727,1
48131,1
19977,1
52098,1
159,1
6837,1
19635,1
31445,0
7749,0
4379,0
6472,1
39683,1
27684,1
42949,0
11508,1
38412,1
19994,1
20670,0
36535,1
2853,1
44412,0
25806,0
17923,0
50907,1
54887,0
36923,0
51361,0
30289,0
34853,1
21864,1
27681,0
31417,0
40256,0
29782,1
30606,1
20173,0
27579,1
5606,0
45243,0
19040,0
35299,1
22446,0
27631,0
30460,1
19360,0
54146,0
21440,1
21665,0
6266,1
34245,1
9297,1
56756,0
48718,0
2537,1
47935,1
41111,1
42037,0
46059,0
56101,0
26849,0
29875,1
16301,1
52834,1
26953,0
33464,1
7782,1
48772,1
21385,0
39412,1
557,0
18612,1
16682,0
55947,1
56076,0
14019,1
55689,0
42887,1
52015,0
52107,0
6203,1
54522,1
22278,1
38117,0
40962,0
39241,1
22190,1
56906,1
32431,0
40271,1
22560,0
46038,0
3128,0
54107,0
6812,1
33718,1
42688,0
52556,1
857,0
7680,0
30012,0
9736,0
35315,1
27966,0
7122,1
17770,1
11332,1
37469,1
1072,1
41932,0
36682,0
38651,1
28593,0
44439,0
46163,1
21383,0
14060,0
1883,1
34809,1
52841,1
3615,1
3940,1
29939,0
6061,0
22629,0
16899,0
1944,1
56274,0
40624,0
28028,0
4059,0
10569,1
51735,1
18550,1
18060,0
23624,1
40373,0
22158,1
47889,1
55969,1
49632,1
11631,1
41997,0
23457,0
16600,0
2905,1
52687,0
8520,1
14818,0
758,1
12066,0
14152,1
3464,1
18929,1
2778,1
41284,1
5809,1
32936,0
49077,0
25882,0
37157,1
16120,1
37297,1
8581,0
10109,1
36408,0
16636,1
47765,0
12823,1
10123,0
53788,1
11396,0
18855,1
49870,0
44354,1
24277,0
54645,0
3607,0
14456,0
36684,0
14855,1
55506,1
29304,1
23527,1
30693,1
26403,1
48505,1
3863,1
41250,0
38088,1
31422,1
9937,1
19107,0
5974,1
30359,0
33278,0
33195,0
36861,0
18476,1
54241,1
12583,0
48971,1
29563,0
16803,1
47465,0
3687,0
28727,0
18463,0
40975,1
29374,0
1483,0
15835,0
12467,0
15606,0
1725,1
26856,0
33837,0
52233,0
19607,1
37567,1
49275,0
57115,0
45276,0
23573,1
35370,1
23075,0
34966,1
10715,0
54817,1
3820,1
42072,0
25659,1
32456,1
3494,0
50330,1
5314,0
48020,1
15960,1
29477,0
22097,0
17327,1
42335,1
16948,0
55608,0
2431,1
37803,0
20321,1
26498,1
41926,0
20206,1
12531,0
47235,0
49446,0
53170,1
56587,0
247,1
47380,0
31535,1
16643,1
7705,1
20631,1
36484,0
8742,0
28922,0
24782,1
13588,0
53209,1
18502,0
32440,1
31980,0
37244,1
11867,0
27309,1
11911,0
48947,1
8107,1
27693,1
26472,1
46871,0
53554,1
42400,0
43586,0
2557,1
12598,1
10446,0
55736,0
48381,1
35892,0
10860,0
52524,0
43360,1
49073,1
14036,1
23653,0
39182,1
20975,1
15061,0
33835,0
39619,0
23071,1
11060,0
27496,0
47382,0
48475,1
54530,0
48841,1
38410,1
52333,1
2292,1
18133,1
37745,0
37834,1
47416,0
44000,0
20799,0
28047,0
54357,1
40723,0
39939,0
32116,0
1593,0
51685,1
16657,1
8885,1
35338,0
9355,0
12580,1
33017,1
22281,0
5398,1
33858,1
6366,0
33602,1
32775,1
42813,0
50258,0
41528,0
2067,1
27599,0
15030,0
50920,1
44169,0
41663,1
42662,0
10865,1
26009,1
15986,0
5305,1
29480,1
47360,1
54331,0
7013,1
14584,0
28548,0
28670,0
54423,0
7639,0
47294,1
1519,0
29557,1
47944,1
15187,0
51449,0
26404,1
20350,1
10532,0
24597,1
8543,0
47480,0
8075,1
35184,0
52416,1
7780,0
47336,1
36960,1
39166,0
26781,0
36138,0
19710,1
56424,1
20148,1
36389,1
50541,1
19467,0
15306,0
12613,1
39286,0
55711,0
49408,0
55445,0
16213,1
56674,1
23606,1
44017,0
40513,0
14593,0
26734,0
35417,0
39414,0
28987,1
17952,1
20613,0
5970,0
10267,0
37916,1
11,1
368,1
10012,0
44403,1
48199,0
49288,1
24317,0
25151,0
48104,1
20326,1
39589,1
28066,0
23468,0
27662,1
55618,1
23177,1
20682,0
31838,1
31484,1
34946,0
6799,1
4075,0
45417,0
14571,0
48521,0
51539,0
11847,1
31066,0
49950,1
50830,1
51194,0
9804,0
22254,0
9809,1
25006,1
37762,0
13169,0
9330,1
55053,0
16839,0
11047,1
49270,1
21459,1
53294,1
13487,1
6987,0
6990,0
52582,0
29916,1
8654,0
37699,1
803,0
22709,1
23395,0
26126,1
42271,0
19811,1
7596,1
23991,0
32185,0
46729,1
3923,1
1908,0
22719,1
49038,0
26043,1
33397,1
41609,1
29190,0
11664,1
39014,0
29700,1
44530,0
43839,1
51751,1
49575,1
26958,1
25162,1
11190,0
46839,1
51288,1
32538,0
36690,0
40867,1
32165,0
19675,1
47793,1
29593,0
55856,0
9282,0
15908,1
27940,1
35605,0
50884,0
54603,1
36564,1
16077,0
41331,1
24719,0
23598,0
30864,0
32065,1
7820,1
39246,0
4164,1
49484,0
11586,0
15473,0
5465,1
35309,0
16229,1
43134,1
24494,1
50378,0
39282,1
44509,1
16860,1
7029,1
1199,1
10013,1
39073,1
45563,1
36936,1
17796,1
31886,1
27035,1
34246,1
11439,1
24729,1
659,1
48006,0
49951,0
15421,0
7873,0
40132,1
4591,0
42950,1
11878,0
9568,0
36655,1
7815,0
42209,1
7241,1
11331,1
566,1
17983,0
53677,1
49132,1
39,0
50148,1
52261,1
16576,1
49680,0
12422,1
28747,1
25824,1
13065,0
53848,1
54709,0
38364,1
2362,1
41745,1
48948,0
34994,0
20899,1
49452,0
35483,1
40768,1
35611,1
38739,0
20285,0
49607,0
32363,1
33775,0
8834,0
54719,0
30755,1
43957,1
11637,1
21439,0
48540,1
30655,1
2047,0
27861,1
9760,0
23523,0
3339,0
23088,0
31291,0
39501,0
50650,0
51985,0
38919,1
48708,0
11514,0
1557,1
39898,1
24021,0
13168,0
45381,0
45532,1
32040,1
41292,0
41755,1
4099,1
8532,1
36321,1
48348,1
6310,1
56766,0
49048,1
22449,0
17185,0
53531,0
26365,1
1331,0
36671,1
24281,0
18868,1
28025,1
30946,1
39509,1
8533,1
24085,1
50526,0
20579,0
30685,1
36536,0
27451,1
6950,1
56087,1
43425,1
13021,1
44024,1
5744,1
17866,1
43921,1
31813,1
56070,0
32350,1
24253,1
9688,1
46370,0
5726,0
29172,1
42015,1
44408,1
43291,0
9370,1
44340,0
41224,1
12810,1
10093,1
39945,1
48914,1
4929,1
15552,1
4887,0
54612,1
604,1
8544,1
18857,1
1567,1
33987,0
11574,0
12943,1
19074,1
16797,1
23498,0
48279,0
9308,0
14783,1
15529,1
5841,1
9138,1
44863,1
14636,1
25270,1
9505,1
17496,1
43083,1
26075,1
34161,0
23959,0
34512,1
12295,0
1783,1
26243,1
7100,1
31519,1
41516,0
7598,0
9880,1
9559,1
46290,0
24101,1
23357,0
48580,0
18506,0
2287,1
42594,0
25220,1
5464,0
19231,1
1381,0
32544,1
56103,1
17613,1
17942,0
8994,1
43014,0
39706,1
39397,0
19874,0
2781,0
10841,0
48545,1
35900,1
4624,0
22213,1
15492,1
18039,0
21266,1
12044,1
8485,1
9872,1
11692,0
45580,1
15596,1
4918,0
5105,1
19102,0
317,0
48922,0
36692,0
40372,1
22969,0
25279,1
34126,1
12621,0
54312,1
24224,1
5277,0
20132,0
46948,1
2820,0
11730,1
20731,1
37850,1
39907,1
308,1
8079,0
43475,0
18489,0
43632,0
11994,1
13749,0
19896,1
26514,0
44192,1
15855,0
23867,0
45207,0
18688,0
9985,1
16962,0
56122,1
48088,0
23163,1
57024,1
56737,0
38532,1
15694,1
57214,0
7214,1
4601,1
36035,1
40011,0
15769,0
22309,1
19210,0
4133,0
12555,0
38556,1
45947,1
38749,1
52379,0
18805,0
41734,1
27512,1
19718,0
40636,0
39260,0
21088,0
11048,0
18954,1
617,0
6437,0
7798,0
3241,0
9480,0
3859,1
23838,0
29240,0
20113,1
40839,0
50146,1
4435,1
46843,0
28125,0
23364,0
39908,0
14181,0
36782,1
29251,0
8358,0
25861,0
41866,1
51570,0
29299,1
38516,0
52116,1
13089,1
35657,0
7960,0
10888,1
41900,1
44795,0
22471,0
49576,1
11216,1
42757,1
32405,1
54860,1
10504,0
17482,0
49036,0
38379,0
14144,1
16664,0
34745,1
9092,1
30519,0
10061,1
7381,1
39424,0
55394,1
39271,0
37708,0
8718,0
7842,0
19435,0
4330,1
55321,0
35707,1
47709,1
5300,1
5107,1
37889,1
18193,1
22029,0
18751,1
57023,0
1721,1
22508,1
13976,1
22049,0
23470,1
8705,1
2127,0
35094,1
26664,1
28042,0
9129,0
37581,1
48759,0
25308,0
46280,0
38959,1
9508,1
40517,1
51002,1
14902,0
7910,1
54813,0
38161,1
44098,0
30541,0
2976,0
46647,0
54869,0
13939,1
49712,0
53354,1
54654,1
15257,1
43831,0
3375,0
35618,1
52954,0
29991,0
2581,0
43192,0
48714,0
43658,0
32823,1
41805,1
32806,1
51185,0
43186,1
8713,1
23883,0
48474,0
55997,1
6251,1
10790,0
17375,0
22380,0
586,1
16055,1
54908,1
9600,1
18707,0
35782,0
13072,0
51467,0
34438,0
24202,1
44118,1
33217,0
39990,1
24457,1
4107,0
20519,0
52808,0
21780,0
9855,1
291,1
4398,1
13824,0
22813,0
7872,0
14314,0
22896,1
36215,0
39900,0
53777,0
19840,1
10588,1
32686,1
54379,1
33476,1
3076,0
54963,1
7589,0
9848,0
21981,0
53286,1
53938,0
27644,0
51859,1
40029,0
8682,0
51501,0
16141,0
32114,1
51771,0
26528,0
49534,1
14374,0
49673,0
52584,0
19135,1
35285,1
51471,0
34282,1
3760,1
17529,1
9577,0
2745,0
45885,1
6131,1
20031,0
18229,1
14562,0
30130,1
2494,0
7000,1
20073,1
10829,0
40163,1
1491,0
38431,1
13773,1
57177,0
49810,0
8020,0
44095,0
2358,0
12599,0
50895,1
45826,1
7687,0
54811,0
15057,1
28402,1
52705,0
56036,0
40863,1
22209,0
8416,0
49479,1
56847,0
41238,1
6084,1
30219,0
18698,0
6115,1
35074,0
37740,0
43195,1
26879,1
47438,0
35778,0
44198,1
3049,0
46428,1
43246,0
15658,0
47910,1
47675,1
23263,1
4162,0
56625,0
19648,0
33688,0
15039,0
24408,0
33605,0
29086,0
51867,0
44458,1
43650,0
28998,0
23725,1
39579,1
4486,1
8057,0
46671,0
4267,1
38233,1
55899,0
23910,0
28209,1
46431,1
30982,0
21536,1
9565,0
52945,1
14846,0
12461,0
48194,0
24826,1
52269,1
56607,1
54359,1
28578,1
22274,0
3504,0
32332,1
51259,1
40668,0
43621,1
10474,0
47335,0
44878,1
28600,0
54092,1
54872,0
48341,1
7132,1
21218,0
26326,1
13651,0
55582,1
53907,0
20121,1
38485,1
26692,0
30087,1
42049,1
34536,0
37845,1
52111,1
15841,1
17018,0
49991,0
52180,0
54473,1
24843,0
10541,1
3101,0
38847,0
24741,1
53331,0
29452,1
15290,1
2323,0
33066,0
37243,0
14121,0
45146,1
46196,0
2593,0
7536,1
54690,0
12728,0
1392,0
23338,1
37988,0
28018,1
22451,0
6619,0
33139,1
31227,0
5994,1
4301,0
25002,0
47262,0
49838,1
36334,1
54237,1
45766,0
3672,0
37733,1
27474,0
42208,1
10272,0
38042,1
6728,0
50151,0
4858,1
27993,1
55349,1
38296,1
33394,1
25056,1
22022,1
47622,1
15933,1
30905,0
44464,0
37893,0
5280,0
20982,1
49801,1
10473,1
12980,0
40296,0
40224,0
30238,0
45471,1
19015,0
53828,1
25017,1
29923,1
55835,0
50020,0
12696,1
41080,0
31999,1
13435,1
50680,1
57204,0
23255,0
10652,1
31288,0
8186,1
29170,1
31856,0
1652,0
23243,0
6992,1
18362,0
25841,0
16892,1
9824,1
16079,1
39511,0
52147,0
28889,0
40288,0
43914,0
38095,0
18348,1
50219,1
13729,0
11511,1
37148,1
32112,1
48057,0
43624,0
24050,1
44042,1
28270,0
31373,0
7159,1
3743,0
47111,1
10604,1
38562,0
34110,1
32457,0
53668,0
20375,0
48069,0
7350,0
52580,1
38663,1
40171,1
48610,1
8716,0
28644,1
34781,1
51820,1
7944,0
52014,0
21559,1
51431,0
27417,1
33405,1
41658,0
40712,0
2833,1
45717,0
35203,1
22647,0
35685,1
7050,1
5647,0
23373,1
16144,1
11590,0
8555,0
38558,0
27476,1
5373,0
662,1
38317,1
18296,1
8069,1
4639,1
36192,0
18664,0
20093,0
55018,1
48422,1
22476,1
1330,0
5893,1
9799,0
45473,0
33758,0
40853,1
37406,0
51904,1
43056,0
18656,1
2555,1
16507,1
2107,0
28434,1
36892,1
41524,1
27234,0
43841,1
41404,0
54173,1
42893,1
56296,1
4650,0
25894,1
38456,0
45008,0
8232,1
15129,0
45374,0
12472,1
8058,1
37943,0
35613,0
13736,0
13943,0
36954,1
11272,0
26277,1
56441,0
31949,1
17657,1
41219,0
21149,0
22847,1
24268,0
26980,0
5790,0
40166,0
28391,1
14611,0
36368,1
56733,0
6654,1
46047,0
20913,0
14705,1
29146,1
19684,0
45827,0
39191,1
4572,0
37514,1
12013,1
6535,1
13389,1
8380,0
33907,0
32446,1
34823,1
34986,1
26130,1
42838,0
1861,0
52038,1
1436,1
3593,0
56345,0
43097,1
53430,0
30709,0
18128,0
451,1
56778,1
24497,1
1524,1
42630,0
6415,1
55821,1
44675,1
50623,1
25666,0
47973,0
39398,1
51321,0
45038,1
13177,0
11550,0
44013,1
51502,1
19255,1
32565,0
29441,0
4026,0
35213,1
10526,0
48884,1
52274,0
45550,0
12068,1
26898,0
14992,1
47417,1
20463,1
30758,1
11344,1
30211,1
19780,1
15576,0
17832,0
39563,1
46921,0
33454,1
25506,1
50556,1
46236,0
27892,0
34542,0
51749,1
6896,0
47907,0
1076,0
49040,0
10408,0
16554,0
12,1
17386,0
41241,1
56144,0
21507,1
32502,1
48346,0
43723,0
27752,1
6290,1
32429,0
3509,0
39025,0
56702,1
4785,1
15762,0
47061,1
35052,0
51677,1
33579,1
39243,1
45118,0
4669,0
14459,1
54365,1
22852,1
19018,1
33906,1
34083,0
43863,0
34053,1
53456,1
15224,1
36556,1
55029,0
2409,1
18051,1
23976,0
42590,0
32038,1
13098,0
53517,1
56217,1
25952,1
37630,1
36878,1
43969,0
57104,1
26895,0
53247,0
6379,0
46365,0
10859,1
39828,1
15322,0
46228,1
24327,1
25613,0
828,1
27804,0
53189,0
31069,0
45682,1
54601,0
37781,1
47938,1
37730,1
23355,1
13509,0
41386,1
50508,1
24461,0
22649,1
21123,1
10279,0
14404,1
54266,0
12471,1
20305,0
13836,0
52298,0
39906,1
47395,0
3387,1
49867,0
20851,0
28653,1
38439,1
32222,1
1563,1
57076,1
7899,1
14474,1
53721,1
13102,1
6188,0
35822,1
49284,0
45696,0
51484,1
4582,0
56174,1
47594,1
45158,1
19663,0
35051,0
5399,0
29911,0
45266,1
2257,1
11915,0
26022,0
16118,0
51475,1
10963,1
11138,0
6493,0
43003,0
33936,1
47764,1
38185,1
20612,0
29785,0
14709,0
33298,0
50809,1
3559,1
56052,0
43738,1
56223,0
5054,1
50441,0
49717,0
52579,1
10303,1
4803,0
48912,1
31636,0
4438,0
27932,0
18828,0
5900,1
8963,0
17660,1
20218,0
44381,0
57193,1
54066,1
12047,0
20240,1
26051,0
38107,1
53222,0
53356,0
32882,0
21256,1
50096,1
49060,1
42468,0
2713,0
23662,1
46980,1
52182,0
25143,1
53267,1
19321,1
29831,1
32529,1
48143,0
99,0
26307,0
31820,0
3730,0
54482,0
36499,1
53156,0
24777,0
3371,0
34714,0
18258,0
22882,1
50007,0
34103,1
9048,0
24372,1
48882,1
10069,0
10737,1
6368,0
5938,0
53154,0
32516,0
49345,0
6733,0
15411,1
35592,0
38196,1
1289,1
21292,0
23444,1
54184,0
37158,0
15643,0
49123,1
38300,1
31348,0
57118,1
50053,0
2668,1
6829,0
25575,0
42677,0
12434,0
9172,0
41445,0
15429,0
3457,0
55456,1
6675,0
36139,0
18659,1
5583,0
16886,1
4576,1
3382,1
29418,1
38808,0
34405,0
49751,0
11188,1
6311,0
14133,1
46856,1
28665,1
40323,0
9375,0
106,1
52770,1
2180,1
11831,0
37564,0
23773,0
44316,0
18672,0
33206,1
16548,1
29429,0
56336,1
17750,0
21005,0
49770,0
37230,1
36814,0
4668,1
32951,1
3650,0
16928,0
44356,1
3381,1
22168,1
24321,0
42430,0
666,1
53323,1
11523,0
41109,1
12699,0
796,1
9539,0
35416,0
2060,1
47833,0
17733,1
54896,1
12035,1
32590,0
13929,0
42122,1
2429,1
38899,1
37174,0
8154,1
29239,0
26375,1
26181,1
16377,0
15046,0
10895,1
34270,1
10439,1
24104,1
151,0
1086,0
37218,1
40551,1
9561,1
8200,0
32356,0
19551,0
5486,0
41074,1
45240,0
42364,0
32638,0
22552,1
18976,1
37858,0
42546,0
15413,0
34906,1
38000,1
20376,0
16347,0
1794,1
24660,1
39741,1
20775,1
46026,1
5425,1
10724,0
12442,0
30913,0
37172,0
55086,0
43216,1
16200,1
47452,0
15550,0
38951,1
45757,0
54487,0
25775,1
15940,1
8343,0
40965,0
31438,0
18456,0
3668,1
44895,0
20645,1
10615,1
50213,1
48802,0
16432,1
44660,1
5834,0
7389,0
38755,0
20022,1
40861,1
56866,0
12367,1
30975,0
44534,1
31914,0
36105,0
40594,1
56728,1
17618,1
20289,0
7503,0
25026,1
53762,1
11157,1
24631,1
3211,0
32366,0
4736,1
4297,0
41481,0
18736,0
52785,1
54321,1
18915,1
26313,0
33966,0
22725,0
31529,0
19025,0
39108,0
19108,1
45018,1
27184,0
19808,0
41819,1
27048,0
44629,0
12294,0
31596,1
7209,1
20061,1
48067,0
42808,1
9522,0
46017,0
56364,1
44400,1
3245,1
29406,1
15309,1
29203,1
2942,1
1186,0
56657,0
1549,0
55363,0
28559,1
7271,0
1124,1
2952,0
16810,1
19627,0
41661,1
4744,0
13684,1
10789,0
33557,1
29620,1
24411,0
16823,1
17590,1
37900,1
26335,1
46286,1
48395,0
51037,0
21565,0
51104,0
1232,1
53024,1
3348,1
53002,1
43893,0
8309,1
38991,0
6570,0
51551,1
4268,1
55565,1
12546,0
17561,0
22680,0
33435,1
49674,0
12633,0
53111,0
13354,0
16733,1
10140,1
47606,0
22860,0
41910,0
21305,1
22409,0
15470,1
45015,0
56212,0
10400,1
52128,1
7144,0
7201,0
20362,1
46101,0
48803,0
20286,1
24272,0
39637,1
49028,0
30022,1
22553,1
23813,1
28167,0
1163,0
46306,1
6648,0
30867,1
48453,0
51834,0
35378,1
32557,0
28095,1
54303,1
28238,0
37390,0
38093,1
3367,1
49846,0
25607,0
47608,0
23127,1
12291,1
17263,0
51728,1
3553,1
39027,0
29460,0
53871,0
6099,0
13975,0
36887,1
48705,0
17197,0
41201,1
40200,0
30802,1
42789,0
53821,1
28424,1
7011,1
7690,0
41746,1
55811,0
25673,0
19790,0
49692,1
31884,0
52372,0
31735,1
42443,1
49339,0
32001,1
23903,1
39713,0
12517,0
51900,0
23476,0
38394,1
13212,0
50557,1
7059,1
53228,1
34520,1
31114,0
22374,1
39502,1
2330,0
25823,0
712,0
10929,1
49800,0
28775,1
30490,0
15996,0
38315,0
44577,0
